Num,Name,Region,Type_Primary,Type_Secondary
120,Staryu,Kanto,11,
121,Starmie,Kanto,11,14
122,Mr. Mime,Kanto,14,
123,Scyther,Kanto,7,3
124,Jynx,Kanto,15,14
125,Electabuzz,Kanto,13,
126,Magmar,Kanto,10,
127,Pinsir,Kanto,7,
128,Tauros,Kanto,1,
129,Magikarp,Kanto,11,
130,Gyarados,Kanto,11,3
131,Lapras,Kanto,11,15
132,Ditto,Kanto,1,
133,Eevee,Kanto,1,
134,Vaporeon,Kanto,11,
135,Jolteon,Kanto,13,
136,Flareon,Kanto,10,
137,Porygon,Kanto,1,
138,Omanyte,Kanto,6,11
139,Omastar,Kanto,6,11
140,Kabuto,Kanto,6,11
141,Kabutops,Kanto,6,11
142,Aerodactyl,Kanto,6,3
143,Snorlax,Kanto,1,
144,Articuno,Kanto,15,3
145,Zapdos,Kanto,13,3
146,Moltres,Kanto,10,3
147,Dratini,Kanto,16,
148,Dragonair,Kanto,16,
149,Dragonite,Kanto,16,3
150,Mewtwo,Kanto,14,
151,Mew,Kanto,14,
152,Chikorita,Johto,12,
153,Bayleef,Johto,12,
154,Meganium,Johto,12,
155,Cyndaquil,Johto,10,
156,Quilava,Johto,10,
157,Typhlosion,Johto,10,
158,Totodile,Johto,11,
159,Croconaw,Johto,11,
160,Feraligatr,Johto,11,
161,Sentret,Johto,1,
162,Furret,Johto,1,
163,Hoothoot,Johto,1,3
164,Noctowl,Johto,1,3
165,Ledyba,Johto,7,3
166,Ledian,Johto,7,3
167,Spinarak,Johto,7,4
168,Ariados,Johto,7,4
169,Crobat,Johto,4,3
170,Chinchou,Johto,11,13
171,Lanturn,Johto,11,13
172,Pichu,Johto,13,
173,Cleffa,Johto,18,
174,Igglybuff,Johto,1,18
175,Togepi,Johto,18,3
176,Togetic,Johto,18,3
177,Natu,Johto,14,3
178,Xatu,Johto,14,3
179,Mareep,Johto,13,
180,Flaffy,Johto,13,
181,Ampharos,Johto,13,
182,Bellossom,Johto,12,
183,Marill,Johto,11,18
184,Azumarill,Johto,11,18
185,Sudowoodo,Johto,6,
186,Politoed,Johto,11,
187,Hoppip,Johto,12,3
188,Skiploom,Johto,12,3
189,Jumpluff,Johto,12,3
190,Aipom,Johto,1,
191,Sunkern,Johto,12,
192,Sunflora,Johto,12,
193,Yanma,Johto,7,3
194,Wooper,Johto,11,5
195,Quagsire,Johto,11,5
196,Espeon,Johto,14,
197,Umbreon,Johto,17,
198,Murkrow,Johto,17,3
199,Slowking,Johto,14,11
200,Misdreavus,Johto,8,
201,Unown,Johto,14,
202,Wobbuffet,Johto,14,
203,Girafarig,Johto,1,14
204,Pineco,Johto,7,
205,Forretress,Johto,7,9
206,Dunsparce,Johto,1,
207,Gligar,Johto,5,3
208,Steelix,Johto,9,5
209,Snubbull,Johto,18,
210,Granbull,Johto,18,
211,Qwlfish,Johto,11,4
212,Scizor,Johto,7,9
213,Shuckle,Johto,7,6
214,Heracross,Johto,7,2
215,Sneasel,Johto,17,15
216,Teddiursa,Johto,1,
217,Ursaring,Johto,1,
218,Slugma,Johto,10,
219,Magcargo,Johto,10,6
220,Swinub,Johto,15,5
221,Piloswine,Johto,15,5
222,Corsola,Johto,11,6
223,Remoraid,Johto,11,
224,Octillery,Johto,11,
225,Delibird,Johto,15,3
226,Mantine,Johto,11,3
227,Skarmory,Johto,9,3
228,Houndour,Johto,17,10
229,Houndoom,Johto,17,10
230,Kingdra,Johto,11,16
231,Phanpy,Johto,5,
232,Donphan,Johto,5,
233,Porygon2,Johto,1,
234,Stantler,Johto,1,
235,Smeargle,Johto,1,
236,Tyrogue,Johto,2,
237,Hitmontop,Johto,2,
238,Smoochum,Johto,15,14
239,Elekid,Johto,13,
240,Magby,Johto,10,
241,Miltank,Johto,1,
242,Blissey,Johto,1,
243,Raikou,Johto,13,
244,Entei,Johto,10,
245,Suicune,Johto,11,
246,Larvitar,Johto,6,5
247,Pupitar,Johto,6,5
248,Tyranitar,Johto,6,17
249,Lugia,Johto,14,3
250,Ho-oh,Johto,10,3
251,Celebi,Johto,12,14
252,Treecko,Hoenn,12,
253,Grovyle,Hoenn,12,
254,Sceptile,Hoenn,12,
255,Torchic,Hoenn,10,
256,Combusken,Hoenn,10,2
257,Blaziken,Hoenn,10,2
258,Mudkip,Hoenn,11,
259,Marshtomp,Hoenn,11,5
260,Swampert,Hoenn,11,5
261,Poochyena,Hoenn,17,
262,Mightyena,Hoenn,17,
263,Zigzagoon,Hoenn,1,
264,Linoone,Hoenn,1,
265,Wurmple,Hoenn,7,
266,Silcoon,Hoenn,7,
267,Beautifly,Hoenn,7,3
268,Cascoon,Hoenn,7,
269,Dustox,Hoenn,7,4
270,Lotad,Hoenn,11,12
271,Lombre,Hoenn,11,12
272,Ludicolo,Hoenn,11,12
273,Seedot,Hoenn,12,
274,Nuzleaf,Hoenn,12,17
275,Shiftry,Hoenn,12,17
276,Taillow,Hoenn,1,3
277,Swellow,Hoenn,1,3
278,Wingull,Hoenn,11,3
279,Pelipper,Hoenn,11,3
280,Ralts,Hoenn,14,18
281,Kirlia,Hoenn,14,18
282,Gardevoir,Hoenn,14,18
283,Surskit,Hoenn,7,11
284,Masquerain,Hoenn,7,3
285,Shroomish,Hoenn,12,
286,Breloom,Hoenn,12,2
287,Slakoth,Hoenn,1,
288,Vigoroth,Hoenn,1,
289,Slaking,Hoenn,1,
290,Nincada,Hoenn,7,5
291,Ninjask,Hoenn,7,3
292,Shedinja,Hoenn,7,8
293,Whismur,Hoenn,1,
294,Loudred,Hoenn,1,
295,Exploud,Hoenn,1,
296,Makhuita,Hoenn,2,
297,Hariyama,Hoenn,2,
298,Azurill,Hoenn,1,18
299,Nosepass,Hoenn,6,
300,Skitty,Hoenn,1,
301,Delcatty,Hoenn,1,
302,Sableye,Hoenn,17,8
303,Mawile,Hoenn,9,18
304,Aron,Hoenn,9,6
305,Lairon,Hoenn,9,6
306,Aggron,Hoenn,9,6
307,Meditite,Hoenn,2,14
308,Medicham,Hoenn,2,14
309,Electrike,Hoenn,13,
310,Manectric,Hoenn,13,
311,Plusle,Hoenn,13,
312,Minun,Hoenn,13,
313,Volbeat,Hoenn,7,3
314,Illumise,Hoenn,7,3
315,Roselia,Hoenn,12,4
316,Gulpin,Hoenn,4,
317,Swalot,Hoenn,4,
318,Carvanha,Hoenn,11,17
319,Sharpedo,Hoenn,11,17
320,Wailmer,Hoenn,11,
321,Wailord,Hoenn,11,
322,Numel,Hoenn,10,5
323,Camerupt,Hoenn,10,5
324,Torkoal,Hoenn,10,
325,Spoink,Hoenn,14,
326,Grumpig,Hoenn,14,
327,Spinda,Hoenn,1,
328,Trapinch,Hoenn,5,
329,Vibrava,Hoenn,5,16
330,Flygon,Hoenn,5,16
331,Cacnea,Hoenn,12,
332,Cacturne,Hoenn,12,17
333,Swablu,Hoenn,1,3
334,Altaria,Hoenn,16,3
335,Zangoose,Hoenn,1,
336,Seviper,Hoenn,4,
337,Lunatone,Hoenn,6,14
338,Solrock,Hoenn,6,14
339,Barboach,Hoenn,11,5
340,Whiscash,Hoenn,11,5
341,Corphish,Hoenn,11,17
342,Crawdaunt,Hoenn,11,17
343,Baltoy,Hoenn,5,14
344,Claydol,Hoenn,5,14
345,Lileep,Hoenn,6,12
346,Cradily,Hoenn,6,12
347,Anorith,Hoenn,6,7
348,Armaldo,Hoenn,6,7
349,Feebas,Hoenn,11,
350,Milotic,Hoenn,11,
351,Castform,Hoenn,1,
352,Kecleon,Hoenn,1,
353,Shuppet,Hoenn,8,
354,Banette,Hoenn,8,
355,Duskull,Hoenn,8,
356,Dusclops,Hoenn,8,
357,Tropius,Hoenn,12,3
358,Chimecho,Hoenn,14,
359,Absol,Hoenn,17,
360,Wynaut,Hoenn,14,
361,Snorunt,Hoenn,15,
362,Glalie,Hoenn,15,
363,Spheal,Hoenn,15,11
364,Sealeo,Hoenn,15,11
365,Walrein,Hoenn,15,11
366,Clamperl,Hoenn,11,
367,Huntail,Hoenn,11,
368,Gorebyss,Hoenn,11,
369,Relicanth,Hoenn,11,6
370,Luvdisc,Hoenn,11,
371,Bagon,Hoenn,16,
372,Shelgon,Hoenn,16,
373,Salamence,Hoenn,16,3
374,Beldum,Hoenn,9,14
375,Metang,Hoenn,9,14
376,Metagross,Hoenn,9,14
377,Regirock,Hoenn,6,
378,Regice,Hoenn,15,
379,Registeel,Hoenn,9,
380,Latias,Hoenn,16,14
381,Latios,Hoenn,16,14
382,Kyogre,Hoenn,11,
383,Groudon,Hoenn,5,
384,Rayquaza,Hoenn,16,3
385,Jirachi,Hoenn,14,9
386,Deoxys,Hoenn,14,
387,Turtwig,Sinnoh,12,
388,Grotle,Sinnoh,12,
389,Torterra,Sinnoh,12,5
390,Chimchar,Sinnoh,10,
391,Monferno,Sinnoh,10,2
392,Infernape,Sinnoh,10,2
393,Piplup,Sinnoh,11,
394,Prinplup,Sinnoh,11,
395,Empoleon,Sinnoh,11,9
396,Starly,Sinnoh,1,3
397,Staravia,Sinnoh,1,3
398,Staraptor,Sinnoh,1,3
399,Bidoof,Sinnoh,1,
400,Bibarel,Sinnoh,1,
401,Krektot,Sinnoh,7,
402,Kricketune,Sinnoh,7,
403,Shinx,Sinnoh,13,
404,Luxio,Sinnoh,13,
405,Luxray,Sinnoh,13,
406,Budew,Sinnoh,12,
407,Roserade,Sinnoh,12,4
408,Cranidos,Sinnoh,6,
409,Ramparados,Sinnoh,6,
410,Shieldon,Sinnoh,6,9
411,Bastiodon,Sinnoh,6,9
412,Burmy,Sinnoh,7,
413,Wormadam,Sinnoh,7,
414,Mothim,Sinnoh,7,3
415,Combee,Sinnoh,7,3
416,Vespiquen,Sinnoh,7,3
417,Pachirisu,Sinnoh,13,
418,Buizel,Sinnoh,11,
419,Floatzel,Sinnoh,11,
420,Cherubi,Sinnoh,12,
421,Cherrim,Sinnoh,12,
422,Shellos,Sinnoh,11,5
423,Gastrodon,Sinnoh,11,5
424,Ambipom,Sinnoh,1,
425,Drifloon,Sinnoh,8,3
426,Drifblim,Sinnoh,8,3
427,Buneary,Sinnoh,1,
428,Lopunny,Sinnoh,1,
429,Mismagius,Sinnoh,8,
430,Honchkrow,Sinnoh,17,3
431,Glameow,Sinnoh,1,
432,Purugly,Sinnoh,1,
433,Chingling,Sinnoh,14,
434,Stunky,Sinnoh,4,17
435,Skuntank,Sinnoh,4,17
436,Bronzor,Sinnoh,14,9
437,Bronzong,Sinnoh,14,9
438,Bonsly,Sinnoh,6,
439,Mime Jr.,Sinnoh,14,18
440,Happiny,Sinnoh,1,
441,Chatot,Sinnoh,1,3
442,Spiritomb,Sinnoh,8,17
443,Gible,Sinnoh,16,5
444,Gabite,Sinnoh,16,5
445,Garchomp,Sinnoh,16,5
446,Munchlax,Sinnoh,1,
447,Riolu,Sinnoh,2,
448,Lucario,Sinnoh,2,9
449,Hippopotas,Sinnoh,5,
450,Hippowdon,Sinnoh,5,
451,Skorupi,Sinnoh,4,7
452,Drapion,Sinnoh,4,17
453,Croagunk,Sinnoh,4,2
454,Toxicroak,Sinnoh,4,2
455,Carnivine,Sinnoh,12,
456,Finneon,Sinnoh,11,
457,Lumineon,Sinnoh,11,
458,Mantyke,Sinnoh,11,3
459,Snover,Sinnoh,12,15
460,Abomasnow,Sinnoh,12,15
461,Weavile,Sinnoh,17,15
462,Magnezone,Sinnoh,13,9
463,Lickilicky,Sinnoh,1,
464,Rhyperior,Sinnoh,5,6
465,Tangrowth,Sinnoh,12,
466,Electivire,Sinnoh,13,
467,Magmortar,Sinnoh,10,
468,Togekiss,Sinnoh,18,3
469,Yanmega,Sinnoh,7,3
470,Leafeon,Sinnoh,12,
471,Glaceon,Sinnoh,12,
472,Gliscor,Sinnoh,5,3
473,Mamoswine,Sinnoh,15,5
474,Porygon-Z,Sinnoh,1,
475,Gallade,Sinnoh,14,2
476,Probopass,Sinnoh,6,9
477,Dusknoir,Sinnoh,8,
478,Frosslass,Sinnoh,15,8
479,Rotom,Sinnoh,8,13
480,Uxie,Sinnoh,14,
481,Mesprit,Sinnoh,14,
482,Azelf,Sinnoh,14,
483,Dialga,Sinnoh,9,16
484,Palkia,Sinnoh,11,16
485,Heatran,Sinnoh,10,9
486,Regigas,Sinnoh,1,
487,Giratina,Sinnoh,8,16
488,Cresselia,Sinnoh,14,
489,Phione,Sinnoh,11,
490,Manaphy,Sinnoh,11,
491,Darkrai,Sinnoh,17,
492,Shaymin,Sinnoh,12,
493,Arceus,Sinnoh,1,
494,Victini,Unova,14,10
495,Snivy,Unova,12,
496,Servine,Unova,12,
497,Serperior,Unova,12,
498,Tepig,Unova,10,
499,Pignite,Unova,10,2
500,Emboar,Unova,10,2
501,Oshawott,Unova,11,
502,Dewott,Unova,11,
503,Samurott,Unova,11,
504,Patrat,Unova,1,
505,Watchog,Unova,1,
506,Lillipup,Unova,1,
507,Herdier,Unova,1,
508,Stoutland,Unova,1,
509,Purrloin,Unova,17,
510,Liepard,Unova,17,
511,Pansage,Unova,12,
512,Simisage,Unova,12,
513,Pansear,Unova,10,
514,Simisaear,Unova,10,
515,Panpour,Unova,11,
516,Simipour,Unova,11,
517,Munna,Unova,14,
518,Musharna,Unova,14,
519,Pidove,Unova,1,3
520,Tranquill,Unova,1,3
521,Unfezant,Unova,1,3
522,Blitzle,Unova,13,
523,Zebstrika,Unova,13,
524,Roggenrola,Unova,6,
525,Boldore,Unova,6,
526,Gigalith,Unova,6,
527,Woobat,Unova,14,3
528,Swoobat,Unova,14,3
529,Drilbur,Unova,5,
530,Excadrill,Unova,5,9
531,Audino,Unova,1,
532,Timburr,Unova,2,
533,Gurdurr,Unova,2,
534,Conkeldurr,Unova,2,
535,Tympole,Unova,11,
536,Palpitoad,Unova,11,5
537,Seismitoad,Unova,11,5
538,Thoh,Unova,2,
539,Sawk,Unova,2,
540,Sewaddle,Unova,7,12
541,Swadloon,Unova,7,12
542,Leavanny,Unova,7,12
543,Venipede,Unova,7,4
544,Whirlipede,Unova,7,4
545,Scolipede,Unova,7,4
546,Cottonee,Unova,12,18
547,Whimsicott,Unova,12,18
548,Petilil,Unova,12,
549,Liligant,Unova,12,
550,Basculin,Unova,11,
551,Sandile,Unova,5,17
552,Krokorok,Unova,5,17
553,Krookodile,Unova,5,17
554,Darumaka,Unova,10,
555,Darmanitan,Unova,10,
556,Maractus,Unova,12,
557,Dwebble,Unova,7,6
558,Crustle,Unova,7,6
559,Scraggy,Unova,2,
560,Scrafty,Unova,2,
561,Sigilyph,Unova,14,3
562,Yamask,Unova,8,
563,Cofagrigus,Unova,8,
564,Tirtouga,Unova,11,6
565,Carracosta,Unova,11,6
566,Archen,Unova,6,3
567,Archeops,Unova,6,3
568,Trubbish,Unova,4,
569,Garbodor,Unova,4,
570,Zorua,Unova,17,
571,Zoroak,Unova,17,
572,Minccino,Unova,1,
573,Cinccino,Unova,1,
574,Gothita,Unova,14,
575,Gothorita,Unova,14,
576,Gothitelle,Unova,14,
577,Solosis,Unova,14,
578,Duosion,Unova,14,
579,Reuniclus,Unova,14,
580,Ducklett,Unova,11,3
581,Swanna,Unova,11,3
582,Vanillite,Unova,15,
583,Vanillish,Unova,15,
584,Vanilluxe,Unova,15,
585,Deerling,Unova,1,12
586,Sawsbuck,Unova,1,12
587,Emolga,Unova,13,3
588,Karrablast,Unova,7,
589,Escavalier,Unova,7,9
590,Foongus,Unova,12,4
591,Amoonguss,Unova,12,4
592,Frillish,Unova,11,8
593,Jellicent,Unova,11,8
594,Alomomola,Unova,11,
595,Joltik,Unova,7,13
596,Galvantula,Unova,7,13
597,Ferroseed,Unova,12,9
598,Ferrothorn,Unova,12,9
599,Klink,Unova,9,
600,Klang,Unova,9,
601,Klinklang,Unova,9,
602,Tynamo,Unova,13,
603,Elektrik,Unova,13,
604,Elektross,Unova,13,
605,Elgyem,Unova,14,
606,Beheeyem,Unova,14,
607,Litwick,Unova,8,10
608,Lampent,Unova,8,10
609,Chandelure,Unova,8,10
610,Axew,Unova,16,
611,Fraxure,Unova,16,
612,Haxorus,Unova,16,
613,Cubchoo,Unova,15,
614,Beartic,Unova,15,
615,Cryogonal,Unova,15,
616,Shelmet,Unova,7,
617,Accelgor,Unova,7,
618,Stunfisk,Unova,5,13
619,Mienfoo,Unova,2,
620,Mienshao,Unova,2,
621,Druddigon,Unova,16,
622,Golett,Unova,5,8
623,Golurk,Unova,5,8
624,Pawniard,Unova,17,9
625,Bisharp,Unova,17,9
626,Bouffalant,Unova,1,
627,Rufflet,Unova,1,3
628,Braviary,Unova,1,3
629,Vullaby,Unova,17,3
630,Mandibuzz,Unova,17,3
631,Heatmor,Unova,10,
632,Durant,Unova,7,9
633,Deino,Unova,17,16
634,Zweilous,Unova,17,16
635,Hydreigon,Unova,17,16
636,Larvesta,Unova,7,10
637,Volcarona,Unova,7,10
638,Cobalion,Unova,9,2
639,Terrakion,Unova,6,2
640,Virizion,Unova,12,2
641,Tornadus,Unova,3,
642,Thundurus,Unova,13,3
643,Reshiram,Unova,16,10
644,Zekrom,Unova,16,13
645,Landorus,Unova,5,3
646,Kyurem,Unova,16,15
647,Keldeo,Unova,11,2
648,Meloetta,Unova,1,14
649,Genesect,Unova,7,9
650,Chespin,Kalos,12,
651,Quilladin,Kalos,12,
652,Chesnaught,Kalos,12,2
653,Fennekin,Kalos,10,
654,Braixen,Kalos,10,
655,Delphox,Kalos,10,14
656,Froakie,Kalos,11,
657,Frogadier,Kalos,11,
658,Greninja,Kalos,11,17
659,Bunnelby,Kalos,1,
660,Diggersby,Kalos,1,5
661,Fletchling,Kalos,1,3
662,Fletchinder,Kalos,10,3
663,Talonflame,Kalos,10,3
664,Scatterbug,Kalos,7,
665,Spewpa,Kalos,7,
666,Vivillon,Kalos,7,3
667,Litleo,Kalos,1,10
668,Pyroar,Kalos,1,10
669,Flabebe,Kalos,18,
670,Floette,Kalos,18,
671,Florges,Kalos,18,
672,Skiddo,Kalos,12,
673,Gogoat,Kalos,12,
674,Pancham,Kalos,2,
675,Pangoro,Kalos,2,17
676,Furfrou,Kalos,1,
677,Espurr,Kalos,14,
678,Meowstic,Kalos,14,
679,Honedge,Kalos,9,8
680,Duoblade,Kalos,9,8
681,Aegislash,Kalos,9,8
682,Spritzee,Kalos,18,
683,Armoatisse,Kalos,18,
684,Swirlix,Kalos,18,
685,Slurpuff,Kalos,18,
686,Inkay,Kalos,17,14
687,Malamar,Kalos,17,14
688,Binacle,Kalos,6,11
689,Barbarcle,Kalos,6,11
690,Skrelp,Kalos,4,11
691,Dragalge,Kalos,4,16
692,Clauncher,Kalos,11,
693,Clawitzer,Kalos,11,
694,Helioptile,Kalos,13,1
695,Heliolisk,Kalos,13,1
696,Tyrunt,Kalos,6,16
697,Tyrantum,Kalos,6,16
698,Amaura,Kalos,6,15
699,Aurorus,Kalos,6,15
700,Sylveon,Kalos,4,
701,Hawlucha,Kalos,2,3
702,Dedenne,Kalos,13,18
703,Carbink,Kalos,6,18
704,Goomy,Kalos,16,
705,Sliggo,Kalos,16,
706,Goodra,Kalos,16,
707,Klefki,Kalos,9,18
708,Phantump,Kalos,8,12
709,Trevenant,Kalos,8,12
710,Pumpkaboo,Kalos,8,12
711,Gourgeist,Kalos,8,12
712,Bergmite,Kalos,15,
713,Avalugg,Kalos,15,
714,Noibat,Kalos,3,16
715,Noivern,Kalos,3,16
716,Xerneas,Kalos,18,
717,Yveltal,Kalos,17,3
718,Zygarde,Kalos,16,5
719,Diancie,Kalos,6,18
720,Hoopa,Kalos,14,8
721,Volcanion,Kalos,10,11
722,Rowlet,Alola,12,3
723,Dartrix,Alola,12,3
724,Decidueye,Alola,12,8
725,Litten,Alola,10,
726,Torracat,Alola,10,
727,Inceroar,Alola,10,17
728,Popplio,Alola,11,
729,Brionne,Alola,11,
730,Primarina,Alola,11,18
731,Pikipek,Alola,1,3
732,Trumbeak,Alola,1,3
733,Toucannon,Alola,1,3
734,Yungoos,Alola,1,
735,Gumshoos,Alola,1,
736,Grubbin,Alola,7,
737,Charjabug,Alola,7,13
738,Vikavolt,Alola,7,13
739,Crabrawler,Alola,2,
740,Crabominable,Alola,2,15
741,Oricorio,Alola,10,3
742,Cutiefly,Alola,7,18
743,Ribombee,Alola,7,18
744,Rockruff,Alola,6,
745,Lycanroc,Alola,6,
746,Wishiwashi,Alola,11,
747,Mareanie,Alola,4,11
748,Toxapex,Alola,4,11
749,Mudbray,Alola,5,
750,Mudsdale,Alola,5,
751,Dewpider,Alola,11,7
752,Araquanid,Alola,11,7
753,Fomantis,Alola,12,
754,Lurantis,Alola,12,
755,Morelull,Alola,12,18
756,Shiinotic,Alola,12,18
757,Salandit,Alola,4,10
758,Salazzle,Alola,4,10
759,Stufful,Alola,1,2
760,Bewear,Alola,1,2
761,Bounsweet,Alola,12,
762,Steenee,Alola,12,
763,Tsareena,Alola,12,
764,Comfey,Alola,18,
765,Oranguru,Alola,1,14
766,Passimian,Alola,2,
767,Wimpod,Alola,7,11
768,Golisopod,Alola,7,11
769,Sandygast,Alola,8,5
770,Palossand,Alola,8,5
771,Pyukumuku,Alola,11,
772,Type: Null,Alola,1,
773,Silvally,Alola,1,
774,Minior,Alola,6,3
775,Komala,Alola,1,
776,Turtonator,Alola,10,16
777,Togedemaru,Alola,13,9
778,Mimikyu,Alola,8,18
779,Bruxish,Alola,11,14
780,Drampa,Alola,1,16
781,Dhelmise,Alola,8,12
782,Jangmo-o,Alola,16,
783,Hakamo-o,Alola,16,2
784,Kommo-o,Alola,16,2
785,Tapu Koko,Alola,13,18
786,Tapu Lele,Alola,14,18
787,Tapu Bulu,Alola,12,18
788,Tapu Fini,Alola,11,18
789,Cosmog,Alola,14,
790,Cosmoem,Alola,14,
791,Solgaleo,Alola,14,9
792,Lunala,Alola,14,8
793,Nihilego,,6,4
794,Buzzwole,Alola,7,2
795,Pheromosa,Alola,7,2
796,Xurkitree,Alola,13,
797,Celesteela,Alola,9,3
798,Kartana,Alola,12,9
799,Guzzlord,Alola,17,16
800,Necrozma,Alola,14,
801,Magearna,Alola,9,18
802,Marshadow,Alola,2,8
